ox,oy,oz,ow,ax,ay,az,lx,ly,lz
-0.05977376,0.05095581,0.07310265,0.99422675,0.00066579,0.00239685,0.00066579,-0.01126518,-0.01147679,0.10200896
-0.0597311,0.05115579,0.07251174,0.99426222,-0.00146474,0.00253,-0.00053263,-0.01145811,-0.01165105,0.10215212
-0.05986901,0.05130048,0.07232396,0.99426013,-0.00039947,0.00319579,-0.00039947,-0.01129629,-0.01150168,0.10197785
-0.05973159,0.05121582,0.07231894,0.99427319,0.00079895,0.00319579,0.00039947,-0.01163238,-0.01170085,0.10205253
-0.06049011,0.05127487,0.07422018,0.99408412,0.00119842,0.00213053,-0.00026632,-0.01144567,-0.01161371,0.10179735
-0.06129775,0.05106384,0.07725304,0.99381447,-0.00039947,0.00279632,-0.00079895,-0.01137098,-0.0116635,0.10189693
-0.06142749,0.05087288,0.07946868,0.99364156,-0.00026632,0.00279632,-0.00093211,-0.01119671,-0.01158882,0.10224547
-0.0616793,0.05064121,0.08256146,0.99338549,0.00053263,0.00279632,0.0,-0.01152658,-0.01137098,0.10210232
-0.06175845,0.05060364,0.0842888,0.9932375,-0.00133158,0.00213053,0.00106526,-0.01140832,-0.01157014,0.10192806
-0.06097871,0.05060829,0.08373075,0.99333256,0.00199737,0.00359527,-0.00066579,-0.01145189,-0.01137098,0.1019654
-0.06069786,0.05063446,0.08341952,0.99337471,0.00013316,0.00292948,0.00133158,-0.01123406,-0.01146434,0.10197162
-0.06077434,0.05054129,0.08383075,0.99334013,0.00106526,0.00319579,-0.00039947,-0.01120916,-0.01124028,0.10187826
-0.06066816,0.05038546,0.08426246,0.99331796,-0.00079895,0.00199737,-0.00066579,-0.01157637,-0.01159504,0.1018347
-0.0600445,0.05035312,0.08251026,0.99350452,0.00026632,0.00053263,0.00026632,-0.01132741,-0.01149546,0.10204631
-0.05953826,0.05036636,0.08050349,0.99369901,0.00066579,0.00239685,0.0,-0.0115577,-0.0117942,0.10201519
-0.05959127,0.05059295,0.07932103,0.99377936,-0.00093211,0.00332895,-0.00013316,-0.01137721,-0.01164483,0.10177868
-0.05952571,0.05055344,0.07854166,0.99384725,-0.00106526,0.00173105,0.0,-0.01114692,-0.01138965,0.1019654
-0.05998574,0.05092109,0.07830536,0.99381948,0.00053263,0.00266316,-0.00093211,-0.01132119,-0.0115328,0.10222057
-0.06047321,0.05091434,0.0791684,0.99372184,-0.00093211,0.00106526,0.00066579,-0.0114021,-0.0118191,0.10214589
-0.06081638,0.05073183,0.07962795,0.99367356,0.00066579,0.00186421,-0.00013316,-0.01133986,-0.01154525,0.10179735
-0.05991593,0.05106391,0.07632381,0.99397051,0.00039947,0.00173105,-0.00239685,-0.01129629,-0.01163238,0.10179113
-0.05962642,0.05114895,0.07447355,0.99412388,-0.00079895,0.00332895,-0.00119842,-0.01146434,-0.01159504,0.10173512
-0.06028083,0.05120406,0.07590726,0.99397314,0.0,0.00306264,-0.00026632,-0.011427,-0.01161371,0.102121
-0.06074593,0.05115045,0.07749497,0.99382502,0.00039947,0.00186421,0.00026632,-0.01139588,-0.01144567,0.10197785
-0.06021715,0.05114145,0.07597867,0.99397469,-0.00013316,0.00213053,0.00066579,-0.01145811,-0.01167595,0.10205875
-0.05961427,0.0512233,0.07339446,0.994201,-0.00066579,0.00279632,0.00053263,-0.01131497,-0.01148923,0.10202763
-0.05934505,0.05104522,0.07221836,0.99431235,-0.00173105,0.0015979,0.00079895,-0.01130252,-0.01154525,0.10217079
-0.05964699,0.05115828,0.07187461,0.99431342,-0.00106526,0.00253,0.00119842,-0.01147679,-0.01172574,0.10176001
-0.05956029,0.05132573,0.07110991,0.99436498,-0.00119842,0.00279632,0.00106526,-0.01104734,-0.01141455,0.10237617
-0.05915108,0.05130118,0.06932662,0.99451655,-0.00133158,0.00199737,-0.00106526,-0.0112714,-0.01145811,0.10201519
-0.05925463,0.05144579,0.06833373,0.99457163,0.00173105,0.00213053,0.00186421,-0.01130252,-0.01165105,0.10201519
-0.05918081,0.05153445,0.06747351,0.99463016,-0.00119842,0.00213053,0.00093211,-0.01129629,-0.01157637,0.10200896
-0.05919607,0.05137863,0.06696622,0.9946717,-0.00133158,0.00146474,0.0015979,-0.01127762,-0.01143944,0.10187204
-0.06107112,0.05110261,0.0733288,0.99412358,-0.00066579,0.00266316,0.00119842,-0.01145811,-0.01162616,0.10184714
-0.06182888,0.05115739,0.07714401,0.99378514,0.00146474,0.00306264,0.00026632,-0.01170085,-0.01157014,0.102121
-0.06139909,0.05113472,0.07789777,0.99375421,-0.00026632,0.00106526,-0.00079895,-0.01145189,-0.01143322,0.10208365
-0.06083674,0.0511498,0.0779646,0.99378282,-0.00039947,0.00226369,0.00093211,-0.01147679,-0.01135853,0.10179113
-0.05985672,0.05135049,0.07617634,0.99397063,0.0,0.00359527,0.00053263,-0.01132741,-0.01129007,0.10198407
-0.05953516,0.05132219,0.07411008,0.99414754,-0.00013316,0.00093211,0.0,-0.01137721,-0.01162616,0.10175379
-0.05970639,0.05125663,0.07338756,0.99419421,0.0,0.00053263,0.00053263,-0.01149546,-0.01152035,0.1019654
-0.05977541,0.05112456,0.07354619,0.99418515,0.00026632,0.0015979,-0.00039947,-0.01146434,-0.01157014,0.10204008
-0.06003588,0.05105263,0.07408365,0.99413335,-0.00013316,0.00292948,0.00133158,-0.01139588,-0.01157014,0.10236372
-0.06043501,0.05115445,0.07549371,0.99399787,-0.00146474,0.00266316,0.00093211,-0.01157014,-0.01152035,0.10235128
-0.06044465,0.05118091,0.0763016,0.99393409,-0.00013316,0.00306264,-0.00039947,-0.01134609,-0.01149546,0.10200896
-0.06064967,0.05070371,0.07819225,0.99379921,-0.00013316,0.00199737,0.00066579,-0.01132119,-0.01149546,0.10208365
-0.0607092,0.05067866,0.07935352,0.99370474,0.0,0.00239685,0.00133158,-0.01149546,-0.01155147,0.10197162
-0.05951984,0.05098595,0.07576773,0.99404085,0.0,0.00186421,0.00066579,-0.01122783,-0.01135231,0.10187826
-0.05921489,0.05116236,0.07287553,0.99426615,0.00119842,0.00266316,0.00079895,-0.01130874,-0.01175686,0.10197162
-0.06002767,0.05105706,0.07432494,0.99411559,-0.00146474,0.00093211,0.00079895,-0.01133364,-0.0115328,0.10233261
-0.06062239,0.05058287,0.07688262,0.99390912,0.00066579,0.00279632,-0.00013316,-0.01142077,-0.01150791,0.10224547
-0.06124251,0.05044547,0.07979729,0.99364835,-0.00106526,-0.00013316,0.00106526,-0.01145811,-0.0116635,0.10191561
-0.06168163,0.05037996,0.08287416,0.99337256,0.00039947,0.00253,0.00053263,-0.01133986,-0.01156392,0.10190938
-0.06169698,0.05028915,0.08506553,0.99319094,0.00053263,0.00106526,0.00013316,-0.01148923,-0.01160749,0.10216456
-0.06164037,0.0499545,0.08717661,0.99302834,0.00039947,0.00319579,-0.00053263,-0.01115315,-0.01150791,0.10195918
-0.06135004,0.05000852,0.08790407,0.99297947,0.00133158,0.00386158,-0.00133158,-0.01139588,-0.01158259,0.10202763
-0.05986869,0.05040668,0.08290233,0.99347991,-0.00093211,0.00253,0.00093211,-0.01144567,-0.01167595,0.10197162
-0.05947925,0.05072872,0.07990129,0.99373263,-0.00066579,0.00119842,0.00013316,-0.0117942,-0.01181288,0.10181603
-0.05974092,0.05099617,0.07922813,0.99375719,0.00026632,0.00186421,0.00039947,-0.01133364,-0.01160749,0.10166043
-0.06000135,0.0510384,0.0788092,0.99377263,-0.00093211,0.00279632,-0.00013316,-0.01150791,-0.01172574,0.10197785
-0.06016123,0.05069261,0.07941375,0.99373263,0.00133158,0.00146474,0.00039947,-0.01122161,-0.01137098,0.10215212
-0.06054549,0.05052546,0.08004165,0.99366742,0.00133158,0.00213053,0.00013316,-0.01129629,-0.01164483,0.10198407
-0.06033295,0.05065687,0.0798616,0.99368817,0.00079895,0.00266316,-0.00066579,-0.01133364,-0.01145189,0.10205875
-0.06014138,0.05060431,0.0793855,0.9937405,-0.00079895,0.0015979,-0.00066579,-0.01138343,-0.01152658,0.10179735
-0.0607137,0.05073399,0.08052278,0.99360758,-0.00039947,0.00292948,0.00119842,-0.01157014,-0.0114021,0.10236995
-0.06100768,0.05056458,0.08349987,0.99335241,0.0,0.00266316,0.00146474,-0.0112714,-0.01113447,0.10184714
-0.06104454,0.05066732,0.08442824,0.99326652,-0.00013316,0.00253,0.00079895,-0.01138343,-0.01152035,0.10189693
-0.05964204,0.05071681,0.07910573,0.99378723,-0.00026632,0.00292948,-0.00013316,-0.01133364,-0.01151413,0.10202763
-0.059192,0.05109882,0.07618127,0.99402297,0.00106526,0.00199737,0.00053263,-0.0112465,-0.01150168,0.10206498
-0.05990744,0.05100983,0.07749862,0.99388289,0.00053263,0.00226369,0.0,-0.01125273,-0.01154525,0.10218323
-0.06032151,0.05108539,0.07824495,0.99379539,0.00066579,0.00226369,0.00039947,-0.01157637,-0.01167595,0.10200896
-0.06020096,0.05114872,0.0780146,0.99381763,0.00066579,0.00279632,-0.00026632,-0.0115328,-0.01170707,0.10190938
-0.06018407,0.05112993,0.07768395,0.99384546,0.00093211,0.00279632,0.0,-0.01152035,-0.01161371,0.10197785
-0.05996394,0.05113463,0.07738098,0.99388224,0.00026632,0.00266316,0.00039947,-0.01141455,-0.01137721,0.10195918
-0.05998416,0.05117884,0.07710308,0.99390036,-0.00079895,0.0015979,-0.00026632,-0.01127762,-0.01152035,0.10172267
-0.06020378,0.05103808,0.07697918,0.99390388,-0.00133158,0.0015979,-0.00053263,-0.01143944,-0.0115577,0.10193428
-0.06020253,0.05098055,0.07699423,0.99390572,0.00093211,0.00266316,0.0015979,-0.01148301,-0.01175064,0.10195918
-0.06021401,0.0509963,0.07660109,0.99393457,-0.00133158,0.00133158,0.0015979,-0.01144567,-0.01153903,0.10233883
-0.06004471,0.05122112,0.07499345,0.99405581,0.00026632,0.00266316,-0.00106526,-0.01146434,-0.01180043,0.10192806
-0.05980308,0.05133078,0.0740893,0.99413258,-0.00013316,0.00093211,-0.00146474,-0.01136476,-0.01143322,0.10176001
-0.05982441,0.05146157,0.07366456,0.99415606,0.00013316,0.00292948,-0.00026632,-0.01167595,-0.01160749,0.10195918
-0.05984504,0.05153087,0.07342121,0.99416929,-0.00199737,0.00253,0.00119842,-0.01155147,-0.01168217,0.1018098
-0.05977018,0.05131731,0.07307757,0.99421012,0.00119842,0.00199737,0.0,-0.01125895,-0.01148923,0.10195918
-0.05995651,0.05162017,0.07282452,0.9942019,-0.00093211,0.00359527,-0.00173105,-0.01163238,-0.01163861,0.10218946
-0.06062046,0.0513835,0.07531361,0.99398839,-0.00079895,0.00279632,0.0015979,-0.01110336,-0.01132119,0.10179113
-0.06124101,0.05104845,0.07816592,0.99374729,0.00053263,0.0015979,0.00093211,-0.01138343,-0.01157014,0.10223302
-0.06064616,0.05099101,0.07785692,0.99381101,0.00173105,0.00266316,-0.00133158,-0.01132741,-0.01158259,0.10178491
-0.05972348,0.05109124,0.07553583,0.99404079,-0.00053263,0.00239685,0.00146474,-0.01147056,-0.01150791,0.10158575
-0.0598186,0.05105202,0.074507,0.99411482,-0.0015979,0.00133158,0.00133158,-0.01150791,-0.01161371,0.10200274
-0.0600513,0.0511127,0.07514944,0.99404925,-0.00093211,0.00266316,-0.00053263,-0.01117182,-0.01144567,0.10205253
-0.06011761,0.05100469,0.0755065,0.9940238,-0.00106526,0.00319579,0.00119842,-0.01120916,-0.01144567,0.10192806
-0.06014751,0.05096016,0.07596429,0.99398935,-0.00039947,0.00319579,-0.00053263,-0.01135231,-0.0115577,0.10197785
-0.06018978,0.05087565,0.07622914,0.99397087,0.00093211,0.00306264,-0.00066579,-0.01110958,-0.01157014,0.10217701
-0.05998535,0.05099239,0.07520871,0.99405491,-0.00066579,0.00253,0.00199737,-0.01136476,-0.01160749,0.10215212
-0.05979105,0.05111478,0.07433159,0.99412638,-0.00053263,0.00253,-0.00053263,-0.01108468,-0.01151413,0.10163553
-0.06089438,0.05093957,0.07780392,0.99380267,-0.00066579,0.00146474,0.00173105,-0.01165728,-0.01177553,0.10182225
-0.06152416,0.05066496,0.08196808,0.99344301,-0.00039947,0.00093211,0.00026632,-0.01137098,-0.01157014,0.10199029
-0.06156348,0.0506185,0.08374874,0.99329454,-0.00079895,0.00292948,-0.00039947,-0.01164483,-0.01180665,0.10224547
-0.06120251,0.05069817,0.08406296,0.99328619,-0.00079895,0.00146474,0.0,-0.01114692,-0.01155147,0.10188448
-0.06103676,0.05066252,0.08408624,0.99329627,-0.00173105,0.00213053,0.00013316,-0.01139588,-0.01142077,0.10199029
-0.06067211,0.05088564,0.08357205,0.99335057,0.00146474,0.00213053,0.00053263,-0.01151413,-0.01161371,0.10207742
-0.06074075,0.05086318,0.08329528,0.99337083,0.00039947,0.00053263,-0.00119842,-0.01160749,-0.01175064,0.1016791
-0.06034335,0.05057628,0.08259419,0.99346823,-0.00026632,0.00319579,-0.00026632,-0.01145811,-0.01161371,0.10189693
-0.06048586,0.05072217,0.08217923,0.99348652,0.00106526,0.00292948,0.00173105,-0.01117804,-0.01147056,0.10192183
-0.05974118,0.05061248,0.07920528,0.99377859,0.00093211,0.00146474,0.00106526,-0.01093531,-0.01137721,0.10189693
-0.05940202,0.05070527,0.07686017,0.99397838,-0.0015979,0.00452737,-0.00039947,-0.01145811,-0.0112465,0.1016791
-0.05994647,0.05076356,0.07707362,0.99392617,-0.00053263,0.00213053,-0.00053263,-0.01148923,-0.01153903,0.10204008
-0.06021852,0.05078635,0.07810204,0.99382824,-0.00066579,0.00239685,0.00026632,-0.01139588,-0.01161993,0.10190938
-0.05977891,0.05061593,0.07634313,0.99400014,0.00013316,0.00266316,-0.00026632,-0.01142077,-0.01191868,0.10189071
-0.05909466,0.05096426,0.07220282,0.99433255,0.00079895,0.0015979,0.00013316,-0.01122783,-0.01160126,0.10208365
-0.05957745,0.05102458,0.07160111,0.99434417,-0.00053263,0.00186421,0.00053263,-0.01143322,-0.01163861,0.10239484
-0.06141575,0.05104248,0.07730825,0.99380392,-0.00066579,0.00079895,0.0,-0.01157014,-0.0116884,0.10191561
-0.06175882,0.05073951,0.08044065,0.99354953,0.00026632,0.00213053,0.00093211,-0.01122783,-0.01164483,0.10192806
-0.06111434,0.05073373,0.0802641,0.993604,0.00053263,0.00346211,0.00119842,-0.01156392,-0.0115577,0.10192183
-0.06061902,0.05061756,0.08022583,0.99364328,0.0,0.00226369,0.00066579,-0.011427,-0.01150168,0.10191561
-0.05982174,0.05063152,0.07744327,0.99391168,-0.00026632,0.0015979,-0.00093211,-0.01130252,-0.01148923,0.10174756
-0.05938818,0.05100555,0.07524943,0.99408704,-0.00053263,0.00292948,-0.00079895,-0.01129007,-0.011427,0.10171022
-0.06041573,0.05093594,0.07777109,0.99383456,-0.0015979,0.00306264,-0.00039947,-0.01157014,-0.01138965,0.10192183
-0.06137635,0.05095719,0.08124552,0.99349666,-0.00039947,0.00266316,0.00106526,-0.01147679,-0.01161371,0.10189071
-0.06054261,0.05090639,0.08010858,0.99364275,-0.00079895,0.00079895,0.00146474,-0.01161371,-0.01155147,0.10195295
-0.05981106,0.05104364,0.07651434,0.99396324,0.00039947,0.00279632,0.0015979,-0.01152035,-0.01166973,0.10161686
-0.05997135,0.05115146,0.0762889,0.99396533,0.00119842,0.00093211,0.00053263,-0.01150791,-0.01152035,0.10204008
-0.06092654,0.05099477,0.07987753,0.99363333,0.00079895,0.00372843,0.00053263,-0.01133986,-0.01140832,0.10199652
-0.06117673,0.05074298,0.08194941,0.99346209,-0.00053263,0.00199737,-0.00093211,-0.011427,-0.0115577,0.10227036
-0.06098968,0.05073867,0.08230709,0.99344426,-0.00066579,0.00119842,0.00079895,-0.01151413,-0.01160126,0.10172889
-0.06065968,0.05081006,0.08254717,0.99344087,-0.00133158,0.00359527,0.00013316,-0.01136476,-0.01134609,0.10191561
-0.0605551,0.0508362,0.08171112,0.99351496,-0.00066579,0.00239685,-0.00053263,-0.01142077,-0.01166973,0.10194051
-0.06030126,0.05069632,0.08110745,0.99358708,0.00106526,0.00186421,0.0,-0.01132741,-0.01171329,0.10205875
-0.05986859,0.05064677,0.07930032,0.99376166,-0.00013316,0.00173105,0.00093211,-0.0112465,-0.01132741,0.10186581
-0.05967283,0.05076217,0.07773682,0.99389112,-0.00106526,0.00186421,0.00186421,-0.01130252,-0.01139588,0.10176001
-0.0598913,0.05103189,0.0773391,0.99389511,-0.00066579,0.00173105,0.00026632,-0.01148301,-0.01159504,0.10205875
-0.06015367,0.05095509,0.07735872,0.99388164,0.0,0.00332895,-0.00066579,-0.01132119,-0.01131497,0.10178491
-0.06123272,0.05054937,0.08053866,0.9935838,-0.00079895,0.00226369,0.00186421,-0.011427,-0.01183777,0.10206498
-0.06231707,0.05038866,0.08592171,0.99307358,0.00013316,0.00306264,0.00146474,-0.01133986,-0.01154525,0.10177246
-0.06168238,0.05021759,0.08721321,0.99300927,0.00093211,0.00292948,-0.00053263,-0.01155147,-0.01167595,0.10205253
-0.06003118,0.05085644,0.08043921,0.99364954,0.00106526,0.00199737,0.00119842,-0.01158259,-0.01190623,0.10190938
-0.05933729,0.05108386,0.07676516,0.99397016,0.00106526,0.00292948,0.00013316,-0.01135853,-0.01151413,0.10215834
-0.05969582,0.05098905,0.0773638,0.99390715,0.00093211,0.00372843,0.00119842,-0.01148301,-0.01147679,0.10197785
-0.06029546,0.05093915,0.07763995,0.99385202,-0.00013316,0.00279632,0.00146474,-0.01125273,-0.01162616,0.10215212
-0.06106605,0.05063025,0.08056843,0.99358767,0.00053263,0.00279632,0.00053263,-0.01142077,-0.01185644,0.10179735
-0.06134432,0.05047695,0.08276094,0.99339801,-0.00039947,0.00239685,0.00013316,-0.01117804,-0.01125273,0.10197785
-0.06067313,0.05033928,0.08300916,0.99342549,0.00173105,0.00253,-0.00133158,-0.0112714,-0.01140832,0.10189071
-0.06026696,0.05052215,0.08270779,0.99346614,0.00093211,0.00279632,0.0,-0.01142077,-0.01138965,0.10208365
-0.06015835,0.05064164,0.08122434,0.99358904,-0.00066579,0.00292948,-0.00053263,-0.01127762,-0.01166973,0.1018347
-0.05976576,0.05076497,0.07936171,0.99375689,0.00039947,0.00439422,0.00239685,-0.0115328,-0.0115577,0.10218323
-0.05940695,0.05088442,0.0773319,0.99393231,-0.00053263,0.00239685,0.0015979,-0.01135231,-0.01148301,0.10205875
-0.05872371,0.05115066,0.07373361,0.99423259,0.00079895,0.00186421,0.0,-0.01137721,-0.01135231,0.10202141
-0.05870971,0.0513163,0.07183973,0.99436367,-0.00186421,0.00306264,0.00146474,-0.01133986,-0.01153903,0.10230149
-0.05916379,0.0513966,0.071587,0.99435079,-0.00013316,0.00306264,0.0,-0.01148301,-0.01170085,0.10188448
-0.05940913,0.05153255,0.07139858,0.99434263,-0.00053263,0.0015979,-0.00093211,-0.01138343,-0.01150168,0.10170399
-0.06016495,0.05149254,0.07314942,0.99417198,-0.00039947,0.00133158,0.00079895,-0.01139588,-0.01153903,0.10192806
-0.06043583,0.0513841,0.07420826,0.99408269,-0.00026632,0.00186421,0.00066579,-0.01148923,-0.01152035,0.10199652
-0.05884761,0.05147274,0.06896652,0.99455076,0.0,0.00226369,-0.00026632,-0.01141455,-0.01150791,0.10233883
-0.05815056,0.0516316,0.06464696,0.99487364,0.0,0.00399474,0.0,-0.01128385,-0.01140832,0.10208987
-0.05987807,0.05164333,0.06819481,0.99453366,-0.00053263,0.00106526,0.0,-0.01155147,-0.01166973,0.10167287
-0.06129842,0.05126437,0.07413901,0.9940412,-0.00013316,0.00213053,0.00013316,-0.01122783,-0.01133364,0.10198407
-0.0610815,0.05119602,0.07545649,0.99395901,0.00106526,0.00226369,0.00199737,-0.0114021,-0.01150791,0.10208987
-0.06004545,0.05129142,0.07345058,0.99416733,-0.00119842,0.00173105,0.00039947,-0.01112825,-0.01148923,0.10177868
-0.05990343,0.05133816,0.07257647,0.99423778,-0.00093211,0.00146474,0.00013316,-0.01162616,-0.01161371,0.10218323
-0.06017264,0.05123783,0.07346463,0.99416143,-0.00013316,0.00332895,-0.00013316,-0.0114021,-0.01158882,0.10170399
-0.06053776,0.05126067,0.07392606,0.99410385,-0.00106526,0.00372843,-0.00133158,-0.01153903,-0.01174441,0.1016791
-0.06175973,0.05075224,0.0799112,0.99359161,0.00013316,0.00253,0.00013316,-0.01128385,-0.01154525,0.10179113
-0.061792,0.05059213,0.08346226,0.99330574,-0.00039947,0.00199737,0.00026632,-0.01134609,-0.0116635,0.10199029
-0.05997553,0.0505459,0.07977081,0.99372262,0.00066579,0.00359527,0.00199737,-0.01125273,-0.01136476,0.1020961
-0.05926414,0.05073831,0.07636985,0.99402267,0.00079895,0.00266316,-0.00039947,-0.01150791,-0.0116635,0.10204008
-0.05984814,0.05083824,0.07651331,0.99397159,0.00013316,0.00319579,0.00106526,-0.01125895,-0.01137098,0.10194051
-0.06029487,0.05076082,0.07806961,0.99382746,0.00093211,0.00039947,-0.00146474,-0.01157637,-0.01138343,0.10210855
-0.06021805,0.05060279,0.0780933,0.99383831,-0.00053263,0.00266316,-0.00039947,-0.01151413,-0.01164483,0.10213344
-0.06018715,0.05077,0.076754,0.99393606,0.00013316,0.00253,0.00106526,-0.011427,-0.0118191,0.10194051
-0.05986569,0.05075741,0.07608283,0.99400771,0.00066579,0.00292948,0.00013316,-0.01137098,-0.011427,0.10233883
-0.06000855,0.0506377,0.0760529,0.99400747,-0.00026632,0.00226369,-0.00053263,-0.01119671,-0.01129007,0.10182225
-0.05999917,0.05087909,0.07605498,0.99399561,0.0,0.00279632,0.00146474,-0.01147056,-0.01148301,0.1019654
-0.05928503,0.05097567,0.07354227,0.99422246,-0.00119842,0.00426106,0.00013316,-0.01151413,-0.01142077,0.10207742
-0.05924128,0.05115246,0.07211926,0.99432027,-0.00013316,0.00173105,-0.00106526,-0.01147056,-0.01167595,0.10188448
-0.05954254,0.05103367,0.0723443,0.99429196,0.00053263,0.00439422,-0.00093211,-0.01129007,-0.01154525,0.10192183
-0.05987716,0.05096441,0.07275979,0.99424517,0.00026632,0.00426106,-0.00039947,-0.01133364,-0.01136476,0.10190938
-0.0610247,0.0508766,0.07649975,0.99389911,-0.00253,0.00079895,-0.00053263,-0.01152658,-0.01157637,0.10208365
-0.06177129,0.05066477,0.0811433,0.99349546,-0.00186421,0.00133158,-0.00066579,-0.01133364,-0.01158882,0.10195295
-0.06146305,0.05068076,0.08250677,0.99340147,-0.00013316,0.00319579,-0.00039947,-0.01137721,-0.01165728,0.10217701
-0.06071981,0.05059301,0.08145834,0.99353814,-0.00106526,0.00306264,0.00146474,-0.01100377,-0.01143322,0.10184092
-0.06036779,0.05074256,0.08053625,0.99362719,-0.00119842,0.00079895,-0.00079895,-0.01138343,-0.01152035,0.10230771
-0.05954754,0.05064758,0.07844244,0.99384892,0.00039947,0.00133158,0.00079895,-0.01128385,-0.01146434,0.10195918
-0.05951774,0.05060112,0.07720588,0.99394995,-0.00039947,0.00146474,-0.00039947,-0.01133986,-0.01160126,0.10161686
-0.05924499,0.0508441,0.07557354,0.99407923,-0.00173105,0.00386158,-0.00093211,-0.01160749,-0.01150791,0.10189693
-0.05952556,0.05074987,0.07461029,0.99414003,-0.00039947,0.00173105,-0.00066579,-0.01129629,-0.01173819,0.1020712
-0.06023777,0.05082281,0.07687814,0.99392068,0.00026632,0.00332895,-0.00026632,-0.01128385,-0.01132741,0.10215212
-0.06067756,0.05091598,0.07912613,0.99371266,0.00066579,0.00279632,-0.00053263,-0.01104734,-0.01135231,0.10184714
